Game_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,Player_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Position
22400061,1610612752,NYK,New York,1628384,OG Anunoby,OG,F,,34.000000:10,119.4,117.4,155.1,154.5,-35.7,-37.2,0.097,0.0,27.3,0.0,0.156,0.082,0.0,0.143,0.254,0.108,0.113,93.85,94.83,79.02,69,0.021,Forward-Guard
22400061,1610612752,NYK,New York,1628404,Josh Hart,Josh,F,,24.000000:30,123.8,123.4,173.7,172.3,-49.8,-48.9,0.158,3.0,23.1,0.059,0.167,0.114,7.7,0.667,0.694,0.196,0.201,91.57,92.08,76.73,47,0.094,Guard
22400061,1610612752,NYK,New York,1626157,Karl-Anthony Towns,Karl-Anthony,C,,23.000000:37,118.8,121.3,163.5,163.0,-44.6,-41.8,0.167,0.0,25.0,0.0,0.318,0.175,0.0,0.611,0.636,0.184,0.184,95.36,94.51,78.76,47,0.122,Center-Forward
22400061,1610612752,NYK,New York,1628969,Mikal Bridges,Mikal,G,,34.000000:37,124.9,127.3,173.3,172.1,-48.4,-44.8,0.074,2.0,12.5,0.0,0.0,0.0,6.3,0.615,0.595,0.197,0.196,93.46,92.9,77.42,66,0.048,Guard-Forward
22400061,1610612752,NYK,New York,1628973,Jalen Brunson,Jalen,G,,24.000000:30,123.8,123.4,173.7,172.3,-49.8,-48.9,0.143,0.5,9.5,0.0,0.056,0.029,19.0,0.679,0.718,0.373,0.381,91.57,92.08,76.73,47,0.09,Guard
22400061,1610612752,NYK,New York,1630540,Miles McBride,Miles,,,25.000000:51,121.9,120.4,161.6,160.4,-39.7,-40.0,0.143,2.0,14.3,0.0,0.0,0.0,7.1,1.0,0.972,0.222,0.229,89.17,90.06,75.05,49,0.137,Guard
22400061,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,29.000000:54,162.4,161.4,120.5,121.1,42.0,40.4,0.038,1.0,4.5,0.074,0.227,0.143,4.5,0.528,0.582,0.323,0.33,91.44,91.51,76.25,57,0.096,Guard-Forward
22400061,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,30.000000:18,173.9,172.9,128.2,131.0,45.7,41.8,0.435,10.0,33.3,0.0,0.174,0.089,3.3,1.0,0.98,0.303,0.314,93.4,92.67,77.23,59,0.241,Forward-Guard
22400061,1610612738,BOS,Boston,201143,Al Horford,Al,C,,26.000000:05,158.8,154.9,116.7,117.6,42.0,37.3,0.2,0.0,41.7,0.0,0.158,0.068,0.0,0.786,0.786,0.117,0.121,93.08,93.85,78.21,51,0.108,Center-Forward
22400061,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,26.000000:38,171.8,170.6,129.8,129.4,42.0,41.2,0.174,0.0,22.2,0.0,0.158,0.077,0.0,0.846,0.865,0.25,0.256,91.45,91.92,76.6,51,0.162,Guard
22400061,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,30.000000:31,160.0,159.3,116.7,116.4,43.3,42.9,0.143,0.0,30.8,0.071,0.077,0.074,0.0,1.0,1.0,0.13,0.135,94.05,94.37,78.64,59,0.128,Guard
22400061,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,19.000000:19,148.2,147.2,135.5,137.8,12.7,9.4,0.059,0.0,25.0,0.133,0.059,0.094,0.0,0.667,0.667,0.077,0.079,91.2,90.7,75.58,36,0.068,Center-Forward
22400061,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,24.000000:58,129.8,131.9,115.4,114.6,14.4,17.3,0.182,4.0,26.7,0.042,0.136,0.087,6.7,0.15,0.15,0.208,0.213,91.71,91.32,76.1,47,-0.013,Guard
22400061,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,24.000000:10,124.6,126.7,114.6,108.5,10.0,18.2,0.063,0.0,9.1,0.036,0.19,0.102,0.0,0.5,0.5,0.185,0.19,89.66,91.37,76.14,45,0.077,Forward
22400061,1610612738,BOS,Boston,1631248,Baylor Scheierman,Baylor,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,Guard
22400073,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,30.000000:18,121.7,122.4,88.9,88.2,32.9,34.2,0.158,1.5,11.1,0.032,0.206,0.123,7.4,0.575,0.608,0.32,0.327,106.84,106.93,89.11,67,0.229,Guard-Forward
22400073,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,28.000000:39,118.2,120.6,96.3,98.4,22.0,22.2,0.316,6.0,20.0,0.065,0.25,0.164,3.3,0.525,0.542,0.338,0.346,107.79,105.55,87.96,63,0.205,Forward-Guard
22400073,1610612738,BOS,Boston,201143,Al Horford,Al,C,,20.000000:05,114.5,118.2,78.2,79.5,36.3,38.6,0.056,0.5,20.0,0.045,0.16,0.106,40.0,0.0,0.0,0.08,0.083,107.74,105.16,87.63,44,0.02,Center-Forward
22400073,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,29.000000:16,128.4,130.3,83.6,84.1,44.8,46.2,0.148,4.0,22.2,0.032,0.083,0.06,5.6,0.727,0.745,0.184,0.189,106.9,105.79,88.15,66,0.158,Guard
22400073,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,22.000000:45,120.6,124.5,89.7,92.2,30.9,32.3,0.053,0.5,11.1,0.0,0.08,0.043,22.2,0.25,0.565,0.151,0.152,108.66,105.49,87.91,49,0.022,Guard
22400073,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,16.000000:13,133.5,133.3,104.0,100.0,29.4,33.3,0.067,0.0,25.0,0.063,0.176,0.121,0.0,0.667,0.667,0.07,0.073,103.02,105.09,87.57,36,0.045,Center-Forward
22400073,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,27.000000:57,131.0,128.3,107.5,110.0,23.5,18.3,0.1,0.0,15.4,0.0,0.042,0.02,0.0,0.682,0.682,0.162,0.165,103.21,103.04,85.87,60,0.088,Guard
22400073,1610612738,BOS,Boston,1631248,Baylor Scheierman,Baylor,,,8.000000:04,57.5,52.9,96.2,111.8,-38.6,-58.8,0.0,0.0,0.0,0.0,0.077,0.043,0.0,0.333,0.515,0.2,0.215,105.32,101.16,84.3,17,0.114,Guard
22400073,1610612764,WAS,Washington,1628398,Kyle Kuzma,Kyle,F,,27.000000:39,96.0,95.2,121.3,125.8,-25.4,-30.6,0.056,1.0,5.6,0.0,0.071,0.032,5.6,0.375,0.375,0.233,0.245,110.06,108.5,90.42,63,0.037,Forward
22400089,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,38.000000:09,127.3,128.8,108.5,116.5,18.9,12.3,0.2,2.5,14.3,0.067,0.179,0.119,5.7,0.313,0.423,0.313,0.32,104.23,100.03,83.36,80,0.091,Guard-Forward
22400089,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,38.000000:08,112.3,114.3,106.6,113.0,5.7,1.3,0.125,2.0,6.1,0.022,0.075,0.047,3.0,0.577,0.617,0.337,0.347,100.67,96.92,80.77,77,0.156,Forward-Guard
22400089,1610612738,BOS,Boston,201143,Al Horford,Al,C,,31.000000:59,140.9,142.0,110.3,113.2,30.6,28.8,0.042,0.0,9.1,0.056,0.103,0.077,0.0,0.85,0.85,0.123,0.127,104.6,102.8,85.67,69,0.125,Center-Forward
22400089,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,39.000000:22,123.8,124.7,108.3,116.0,15.5,8.6,0.115,3.0,15.0,0.043,0.1,0.07,5.0,0.429,0.525,0.175,0.18,102.64,98.76,82.3,81,0.091,Guard
22400089,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,35.000000:39,109.8,112.3,108.1,116.7,1.7,-4.3,0.182,1.33,30.8,0.024,0.054,0.038,23.1,0.6,0.595,0.106,0.109,102.6,97.62,81.35,73,0.036,Guard
22400089,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,19.000000:19,109.2,108.1,115.5,121.6,-6.3,-13.5,0.231,1.5,50.0,0.158,0.048,0.1,33.3,0.0,0.0,0.068,0.07,93.93,91.94,76.62,37,0.031,Center-Forward
22400089,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,19.000000:17,134.5,138.5,144.9,147.5,-10.4,-9.0,0.0,0.0,0.0,0.0,0.133,0.067,0.0,0.938,0.973,0.209,0.209,100.66,98.32,81.94,39,0.184,Guard
22400089,1610612738,BOS,Boston,1631248,Baylor Scheierman,Baylor,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,Guard
22400089,1610612765,DET,Detroit,203501,Tim Hardaway Jr.,Tim,F,,36.000000:48,106.2,116.4,110.6,112.0,-4.4,4.4,0.067,0.0,18.2,0.0,0.044,0.024,0.0,0.357,0.514,0.103,0.103,101.7,96.51,80.43,73,0.035,Guard-Forward
22400089,1610612765,DET,Detroit,202699,Tobias Harris,Tobias,F,,31.000000:29,98.3,106.2,123.7,124.6,-25.4,-18.5,0.12,1.5,16.7,0.061,0.257,0.162,11.1,0.182,0.313,0.195,0.197,103.4,99.1,82.58,65,0.043,Forward
22400089,1610612765,DET,Detroit,1631105,Jalen Duren,Jalen,C,,28.000000:44,106.2,114.3,119.3,121.1,-13.1,-6.8,0.111,1.0,16.7,0.115,0.167,0.145,16.7,1.0,0.952,0.154,0.153,98.68,94.4,78.67,56,0.174,Center
22400089,1610612765,DET,Detroit,1631093,Jaden Ivey,Jaden,G,,38.000000:53,111.9,117.5,135.7,138.0,-23.9,-20.5,0.24,6.0,22.2,0.053,0.073,0.063,3.7,0.611,0.644,0.228,0.236,101.45,98.14,81.78,80,0.136,Guard
22400089,1610612765,DET,Detroit,1630595,Cade Cunningham,Cade,G,,40.000000:31,113.7,120.5,114.5,115.5,-0.8,5.0,0.345,1.43,25.0,0.0,0.125,0.071,17.5,0.455,0.45,0.306,0.313,102.24,98.92,82.44,83,0.093,Guard
22400089,1610612765,DET,Detroit,1627736,Malik Beasley,Malik,,,20.000000:19,128.4,134.9,130.1,132.6,-1.7,2.3,0.0,0.0,0.0,0.0,0.176,0.077,8.3,0.75,0.781,0.226,0.239,105.06,101.57,84.64,43,0.156,Guard
22400089,1610612765,DET,Detroit,1630191,Isaiah Stewart,Isaiah,,,18.000000:52,123.4,128.2,125.6,127.5,-2.2,0.7,0.214,3.0,42.9,0.1,0.188,0.139,14.3,1.0,1.0,0.083,0.09,103.21,100.51,83.76,39,0.107,Forward-Center
22400104,1610612749,MIL,Milwaukee,1627752,Taurean Prince,Taurean,F,,31.000000:54,104.8,110.6,116.6,119.4,-11.8,-8.8,0.042,0.5,14.3,0.0,0.133,0.067,28.6,0.375,0.375,0.086,0.083,104.06,100.06,83.38,66,-0.008,Forward
22400104,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,39.000000:05,98.8,100.0,120.4,124.4,-21.6,-24.4,0.4,0.86,14.6,0.026,0.265,0.137,17.1,0.538,0.524,0.398,0.398,103.61,101.32,84.43,83,0.117,Forward
22400104,1610612749,MIL,Milwaukee,201572,Brook Lopez,Brook,C,,32.000000:10,105.2,107.0,104.4,108.7,0.8,-1.7,0.0,0.0,0.0,0.114,0.067,0.092,0.0,0.357,0.424,0.19,0.192,107.5,104.46,87.05,71,0.068,Center
22400104,1610612749,MIL,Milwaukee,1629018,Gary Trent Jr.,Gary,G,,37.000000:27,95.0,96.3,116.7,122.2,-21.7,-25.9,0.04,0.0,10.0,0.0,0.086,0.039,0.0,0.5,0.563,0.101,0.102,107.01,103.83,86.53,81,0.058,Guard
22400104,1610612749,MIL,Milwaukee,203081,Damian Lillard,Damian,G,,35.000000:32,106.1,110.8,116.7,121.1,-10.6,-10.2,0.35,7.0,24.1,0.026,0.182,0.097,3.4,0.533,0.72,0.268,0.261,105.47,101.31,84.43,74,0.245,Guard
22400104,1610612749,MIL,Milwaukee,1626153,Delon Wright,Delon,,,9.000000:44,84.4,81.8,110.2,109.5,-25.7,-27.7,0.143,1.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.043,0.047,104.05,106.03,88.36,22,0.0,Guard
22400104,1610612749,MIL,Milwaukee,1626171,Bobby Portis,Bobby,,,19.000000:17,99.9,100.0,123.6,135.9,-23.7,-35.9,0.0,0.0,0.0,0.056,0.227,0.15,40.0,0.333,0.333,0.217,0.222,104.45,99.57,82.97,41,0.013,Forward
22400104,1610612749,MIL,Milwaukee,1631260,AJ Green,AJ,,,2.000000:44,133.3,133.3,70.9,57.1,62.4,76.2,0.0,0.0,0.0,0.0,0.25,0.143,0.0,0.75,0.75,0.286,0.286,102.2,114.15,95.12,6,0.4,Guard
22400104,1610612749,MIL,Milwaukee,1631157,Ryan Rollins,Ryan,,,2.000000:44,133.3,133.3,70.9,57.1,62.4,76.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.2,114.15,95.12,6,-0.133,Guard
22400104,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,38.000000:00,114.1,116.0,103.8,106.2,10.4,9.9,0.174,1.0,12.1,0.029,0.119,0.079,12.1,0.526,0.596,0.341,0.348,104.36,102.32,85.26,81,0.131,Guard-Forward
22400104,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,36.000000:25,116.4,123.1,98.4,100.0,18.0,23.1,0.143,1.33,16.7,0.0,0.222,0.114,12.5,0.406,0.444,0.233,0.234,106.58,102.81,85.68,78,0.077,Forward-Guard
22400104,1610612738,BOS,Boston,201143,Al Horford,Al,C,,27.000000:05,108.6,110.2,96.7,98.3,12.0,11.8,0.053,0.0,16.7,0.0,0.167,0.094,0.0,1.0,1.0,0.082,0.084,107.12,105.45,87.88,59,0.13,Center-Forward
22400104,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,33.000000:34,117.3,118.9,104.4,105.4,12.8,13.5,0.308,0.0,38.1,0.0,0.081,0.043,0.0,0.5,0.5,0.16,0.164,107.05,105.82,88.18,74,0.112,Guard
22400104,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,32.000000:43,111.1,117.4,103.6,107.1,7.4,10.2,0.143,3.0,17.6,0.0,0.121,0.066,5.9,0.75,0.788,0.192,0.192,106.57,101.97,84.97,69,0.144,Guard
22400104,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,27.000000:41,121.6,130.9,104.8,109.1,16.8,21.8,0.167,1.5,15.8,0.071,0.125,0.096,10.5,1.0,1.0,0.258,0.253,100.95,95.36,79.47,55,0.27,Guard
22400104,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,9.000000:46,115.7,109.5,125.0,133.3,-9.3,-23.8,0.111,0.0,100.0,0.0,0.091,0.048,0.0,0.0,0.0,0.0,0.0,103.83,103.14,85.95,21,0.059,Center-Forward
22400104,1610612738,BOS,Boston,1631248,Baylor Scheierman,Baylor,,,1.000000:36,0.0,0.0,166.7,166.7,-166.7,-166.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,105.0,87.5,4,0.0,Guard
22400119,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,43.000000:08,107.3,107.5,121.9,120.2,-14.7,-12.7,0.217,1.67,12.5,0.0,0.136,0.063,7.5,0.383,0.394,0.327,0.333,103.45,104.05,86.71,93,0.059,Guard-Forward
22400119,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,43.000000:22,109.5,109.2,115.5,112.9,-6.1,-3.7,0.16,1.33,10.3,0.018,0.159,0.08,7.7,0.5,0.585,0.299,0.308,108.71,110.13,91.78,98,0.157,Forward-Guard
22400119,1610612738,BOS,Boston,201143,Al Horford,Al,C,,19.000000:23,116.2,111.6,140.1,142.9,-23.9,-31.2,0.063,1.0,12.5,0.063,0.176,0.121,12.5,0.667,0.667,0.152,0.162,104.2,105.25,87.7,43,0.08,Center-Forward
22400119,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,37.000000:06,122.2,118.3,131.2,125.3,-9.0,-7.0,0.04,0.5,7.7,0.026,0.059,0.041,15.4,1.167,1.164,0.129,0.136,102.6,106.74,88.95,82,0.116,Guard
22400119,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,24.000000:40,93.1,92.9,121.8,122.4,-28.7,-29.6,0.25,1.33,23.5,0.03,0.077,0.051,17.6,0.389,0.405,0.2,0.2,111.04,110.92,92.43,56,0.024,Guard
22400119,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,38.000000:34,112.2,114.0,106.4,101.1,5.8,12.8,0.16,4.0,20.0,0.036,0.049,0.041,5.0,0.5,0.538,0.151,0.155,106.99,108.9,90.75,86,0.075,Guard
22400119,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,15.000000:42,99.6,97.5,110.3,102.4,-10.7,-4.9,0.2,0.0,20.0,0.241,0.133,0.205,0.0,0.2,0.524,0.157,0.166,118.07,123.82,103.18,40,0.147,Center-Forward
22400119,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,13.000000:50,121.5,122.9,97.2,86.1,24.2,36.7,0.083,1.0,12.5,0.0,0.143,0.054,12.5,0.417,0.417,0.163,0.169,116.75,123.21,102.68,35,0.066,Forward
22400119,1610612738,BOS,Boston,1631248,Baylor Scheierman,Baylor,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,Guard
22400119,1610612754,IND,Indiana,1630174,Aaron Nesmith,Aaron,F,,30.000000:22,129.8,127.9,111.9,113.2,17.9,14.7,0.111,3.0,23.1,0.04,0.219,0.14,7.7,0.667,0.667,0.13,0.133,107.39,107.49,89.57,68,0.079,Guard-Forward
22400119,1610612754,IND,Indiana,1627783,Pascal Siakam,Pascal,F,,37.000000:41,123.6,119.8,119.0,116.7,4.6,3.1,0.185,2.5,17.2,0.139,0.146,0.143,6.9,0.7,0.666,0.242,0.254,105.54,108.27,90.23,86,0.148,Forward
22400119,1610612754,IND,Indiana,1629614,Andrew Nembhard,Andrew,G,,5.000000:03,134.7,133.3,118.2,108.3,16.5,25.0,0.167,1.0,33.3,0.0,0.0,0.0,33.3,1.0,1.0,0.143,0.144,108.74,114.06,95.05,12,0.088,Guard-Forward
22400119,1610612754,IND,Indiana,1630169,Tyrese Haliburton,Tyrese,G,,39.000000:49,113.7,111.0,107.0,104.5,6.8,6.4,0.414,12.0,37.5,0.0,0.118,0.063,3.1,0.421,0.437,0.189,0.195,105.36,107.89,89.91,91,0.122,Guard
22400119,1610612754,IND,Indiana,1631097,Bennedict Mathurin,Bennedict,,,42.000000:39,117.6,112.5,111.2,111.7,6.5,0.8,0.138,1.0,13.3,0.071,0.133,0.108,13.3,0.588,0.687,0.236,0.248,104.82,106.93,89.11,96,0.157,Guard-Forward
22400119,1610612754,IND,Indiana,1641716,Jarace Walker,Jarace,,,8.000000:27,91.0,90.5,92.9,90.9,-1.9,-0.4,0.0,0.0,0.0,0.0,0.063,0.038,80.0,0.0,0.0,0.208,0.209,120.33,122.03,101.69,21,-0.131,Forward
22400119,1610612754,IND,Indiana,1626167,Myles Turner,Myles,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,Center-Forward
22400132,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,35.000000:37,116.9,121.9,97.4,100.0,19.5,21.9,0.143,0.6,10.3,0.026,0.25,0.141,17.2,0.553,0.647,0.302,0.302,101.8,98.38,81.98,73,0.237,Forward-Guard
22400132,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,36.000000:30,126.9,128.6,113.7,117.3,13.2,11.2,0.192,5.0,16.7,0.094,0.091,0.092,3.3,0.421,0.534,0.287,0.294,102.18,99.95,83.29,77,0.119,Guard-Forward
22400132,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,C,,23.000000:32,129.5,134.7,101.9,106.4,27.6,28.3,0.043,0.0,25.0,0.083,0.091,0.087,0.0,1.0,0.868,0.053,0.054,102.06,97.94,81.62,49,0.086,Center-Forward
22400132,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,31.000000:56,113.4,116.7,109.1,110.9,4.3,5.7,0.045,0.0,7.1,0.0,0.152,0.074,0.0,0.542,0.543,0.167,0.169,99.98,97.72,81.44,66,0.086,Guard
22400132,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,35.000000:05,127.4,129.9,104.7,102.6,22.6,27.3,0.192,0.0,22.7,0.0,0.059,0.03,0.0,0.469,0.504,0.195,0.196,106.0,106.05,88.38,77,0.076,Guard
22400132,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,27.000000:50,135.6,132.1,108.8,107.0,26.9,25.1,0.136,3.0,23.1,0.0,0.067,0.038,7.7,0.167,0.405,0.159,0.165,95.4,97.44,81.2,56,0.093,Guard
22400132,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,17.000000:31,109.7,105.7,129.5,132.4,-19.7,-26.6,0.222,2.0,33.3,0.063,0.2,0.139,16.7,1.0,1.0,0.105,0.109,93.83,94.54,78.78,35,0.168,Forward
22400132,1610612738,BOS,Boston,1631248,Baylor Scheierman,Baylor,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,Guard
22400141,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,33.000000:44,109.4,114.5,101.4,107.1,8.0,7.3,0.167,0.6,10.0,0.0,0.2,0.1,16.7,0.5,0.645,0.338,0.341,104.02,98.89,82.41,69,0.175,Forward-Guard
22400141,1610612738,BOS,Boston,201143,Al Horford,Al,F,,27.000000:08,120.5,121.8,109.1,116.7,11.4,5.2,0.238,5.0,50.0,0.087,0.154,0.122,10.0,0.0,0.0,0.081,0.083,100.29,96.43,80.36,55,0.027,Center-Forward
22400141,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,C,,29.000000:36,106.4,111.5,100.2,101.7,6.2,9.8,0.2,1.5,21.4,0.036,0.088,0.065,14.3,1.0,1.046,0.167,0.167,100.38,97.3,81.08,61,0.2,Center-Forward
22400141,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,35.000000:18,113.8,118.3,99.0,102.8,14.9,15.5,0.273,2.0,28.6,0.0,0.128,0.072,14.3,0.542,0.542,0.192,0.193,100.32,96.54,80.45,71,0.102,Guard
22400141,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,33.000000:43,110.0,112.9,98.8,102.9,11.3,10.0,0.1,0.67,8.3,0.033,0.179,0.116,12.5,0.412,0.48,0.286,0.29,102.27,98.94,82.45,70,0.094,Guard
22400141,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,29.000000:06,115.7,118.3,108.3,104.9,7.4,13.4,0.143,2.0,11.1,0.034,0.065,0.05,5.6,0.733,0.733,0.235,0.241,99.31,99.78,83.15,60,0.138,Guard
22400141,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,19.000000:39,95.3,102.6,91.3,89.7,4.0,12.8,0.091,0.0,12.5,0.125,0.16,0.143,0.0,0.571,0.571,0.156,0.156,98.05,95.27,79.39,39,0.167,Forward
22400141,1610612738,BOS,Boston,1631248,Baylor Scheierman,Baylor,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,Guard
22400157,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,30.000000:29,130.6,130.8,87.2,87.9,43.4,42.9,0.391,9.0,29.0,0.0,0.171,0.092,3.2,0.619,0.627,0.319,0.318,103.61,103.14,85.95,65,0.222,Forward-Guard
22400157,1610612738,BOS,Boston,201143,Al Horford,Al,F,,22.000000:00,132.2,131.3,84.0,83.3,48.3,47.9,0.143,0.0,37.5,0.048,0.16,0.109,0.0,0.875,0.922,0.096,0.097,103.94,104.73,87.27,48,0.162,Center-Forward
22400157,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,23.000000:30,135.2,134.0,94.3,98.1,40.9,35.9,0.105,2.0,14.3,0.0,0.115,0.06,7.1,0.727,0.727,0.207,0.212,108.87,107.23,89.36,53,0.126,Guard
22400157,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,29.000000:19,131.5,130.3,82.1,85.9,49.4,44.4,0.25,2.0,23.1,0.067,0.118,0.094,11.5,0.625,0.622,0.267,0.272,108.36,106.42,88.69,66,0.135,Guard
22400157,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,25.000000:29,119.4,122.8,81.6,86.0,37.8,36.8,0.19,1.33,21.1,0.0,0.094,0.049,15.8,0.708,0.723,0.234,0.232,111.81,107.36,89.47,57,0.147,Guard
22400157,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,19.000000:30,117.3,123.3,99.8,107.1,17.4,16.1,0.059,1.0,7.7,0.038,0.043,0.041,7.7,0.455,0.455,0.24,0.234,111.11,104.62,87.18,43,0.046,Forward
22400157,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,15.000000:40,97.5,102.9,93.7,89.2,3.8,13.8,0.0,0.0,0.0,0.091,0.294,0.179,0.0,0.5,0.5,0.05,0.049,108.89,108.77,90.64,34,0.086,Center-Forward
22400157,1610612738,BOS,Boston,1631248,Baylor Scheierman,Baylor,,,8.000000:21,58.3,57.9,74.6,70.0,-16.4,-12.1,0.0,0.0,0.0,0.091,0.25,0.158,0.0,0.0,0.0,0.143,0.144,108.19,112.1,93.41,19,-0.1,Guard
22400172,1610612744,GSW,Golden State,203952,Andrew Wiggins,Andrew,F,,31.000000:13,121.1,123.4,106.7,110.9,14.4,12.5,0.0,0.0,0.0,0.0,0.061,0.032,11.1,0.429,0.481,0.243,0.239,101.3,98.41,82.01,64,0.036,Forward
22400172,1610612744,GSW,Golden State,203110,Draymond Green,Draymond,F,,30.000000:19,119.7,121.3,110.5,114.5,9.3,6.8,0.167,2.0,23.5,0.065,0.114,0.091,11.8,0.25,0.423,0.181,0.179,99.81,97.37,81.14,61,0.063,Forward
22400172,1610612744,GSW,Golden State,1630541,Moses Moody,Moses,G,,13.000000:26,93.9,96.4,117.1,118.5,-23.2,-22.1,0.0,0.0,0.0,0.188,0.2,0.194,0.0,0.7,0.765,0.188,0.183,100.19,98.26,81.89,28,0.205,Guard
22400172,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,34.000000:23,118.8,121.7,107.8,111.6,11.0,10.1,0.409,3.0,29.0,0.0,0.184,0.093,9.7,0.588,0.672,0.265,0.263,99.17,96.32,80.27,69,0.239,Guard
22400172,1610612744,GSW,Golden State,1627741,Buddy Hield,Buddy,,,28.000000:32,137.5,136.8,106.2,105.5,31.3,31.4,0.045,0.0,8.3,0.03,0.156,0.092,0.0,0.727,0.727,0.162,0.165,93.62,94.19,78.49,57,0.129,Guard
22400172,1610612744,GSW,Golden State,203937,Kyle Anderson,Kyle,,,19.000000:53,119.5,116.3,123.3,118.2,-3.8,-1.9,0.308,0.0,28.6,0.0,0.2,0.114,0.0,0.5,0.557,0.213,0.223,101.37,104.99,87.49,43,0.144,Forward-Guard
